election_cycle,transaction_year,transaction_month,cand_id,bioguide_id,total_raised,transaction_count
1992,1992,,H2CT06014,J000163,51434,129
1992,1992,,H2CT06097,,2000,2
1992,1992,,H2CT06121,,500,2
1992,1992,,H2DE00064,,13916,30
1992,1992,,H2DE00072,C000243,86865,158
1992,1992,,H2DE00080,,103735,213
1992,1992,,H2DE00106,,1450,4
1992,1992,,H2DE33016,,159,5
1992,1992,,H2FL00037,,12560,32
1992,1992,,H2FL00045,C000107,12525,31
1992,1992,,H2FL00128,,30600,92
1992,1992,,H2FL00144,,450,2
1992,1992,,H2FL00151,,36700,96
1992,1992,,H2FL00177,,1750,4
1992,1992,,H2FL00193,,8850,23
1992,1992,,H2FL01027,,1748,6
1992,1992,,H2FL03023,,1700,5
1992,1992,,H2FL03031,,450,2
1992,1992,,H2FL03072,,17600,15
1992,1992,,H2FL03098,,1400,8
1992,1992,,H2FL04070,F000328,139280,190
1992,1992,,H2FL04088,,67000,118
1992,1992,,H2FL05119,,14675,14
1992,1992,,H2FL06067,T000253,23535,58
1992,1992,,H2FL07032,,45021,39
1992,1992,,H2FL07040,,2250,5
1992,1992,,H2FL07057,,1750,3
1992,1992,,H2FL07065,,32075,90
1992,1992,,H2FL07073,,3858,13
1992,1992,,H2FL09012,B000463,60674,130
1992,1992,,H2FL09061,,12224,24
1992,1992,,H2FL10085,,10250,28
1992,1992,,H2FL10093,,23174,49
1992,1992,,H2FL10101,,14800,29
1992,1992,,H2FL10135,,1000,3
1992,1992,,H2FL12016,,18650,50
1992,1992,,H2FL12024,,51556,111
1992,1992,,H2FL12057,,9750,16
1992,1992,,H2FL13089,,1500,1
1992,1992,,H2FL14053,F000462,36579,91
1992,1992,,H2FL16033,,7000,9
1992,1992,,H2FL19037,D000299,70650,100
1992,1992,,H2FL19045,,13581,32
1992,1992,,H2FL20019,,128800,197
1992,1992,,H2FL20027,,3000,3
1992,1992,,H2FL21017,,14546,25
1992,1992,,H2FL21033,,22680,58
1992,1992,,H2FL23013,,5250,16
1992,1992,,H2FL23039,,14004,13
1992,1992,,H2GA01066,,628,4
1992,1992,,H2GA01124,,1000,3
1992,1992,,H2GA01140,,37279,77
1992,1992,,H2GA01165,,600,2
1992,1992,,H2GA01181,,1350,3
1992,1992,,H2GA01215,,14370,21
1992,1992,,H2GA02023,,8853,15
1992,1992,,H2GA02049,,6450,4
1992,1992,,H2GA02056,,888,6
1992,1992,,H2GA02064,,500,1
1992,1992,,H2GA02072,,-200,1
1992,1992,,H2GA02080,,3600,8
1992,1992,,H2GA02098,,88859,92
1992,1992,,H2GA03021,,18150,30
1992,1992,,H2GA03070,C000640,1750,3
1992,1992,,H2GA03070,C001129,1750,3
1992,1992,,H2GA03088,,1000,1
1992,1992,,H2GA04037,,22275,47
1992,1992,,H2GA04045,,2810,9
1992,1992,,H2GA04052,,30797,55
1992,1992,,H2GA04060,,14300,28
1992,1992,,H2GA04086,,11900,4
1992,1992,,H2GA04094,,500,2
1992,1992,,H2GA05091,,750,2
1992,1992,,H2GA06032,,200,1
1992,1992,,H2GA06057,,7010,17
1992,1992,,H2GA08012,,27650,91
1992,1992,,H2GA09036,D000168,22766,53
1992,1992,,H2GA09051,,4608,19
1992,1992,,H2GA09069,,3885,1
1992,1992,,H2GA09085,,13308,25
1992,1992,,H2GA10018,,5800,17
1992,1992,,H2GA10026,,4900,16
1992,1992,,H2GA10034,,7669,17
1992,1992,,H2GA10059,,6770,11
1992,1992,,H2GA10075,,11865,9
1992,1992,,H2GA10083,,43744,5
1992,1992,,H2GA10109,,666,10
1992,1992,,H2GA11016,M000523,28250,68
1992,1992,,H2GA11024,,5350,13
1992,1992,,H2GA11040,,7588,28
1992,1992,,H2GA11057,,202,1
1992,1992,,H2GA11081,,3750,10
1992,1992,,H2GU00025,U000014,11200,13
1992,1992,,H2HI01013,,3457,7
1992,1992,,H2HI01021,,3375,8
1992,1992,,H2IA03028,,6650,17
1992,1992,,H2IA03069,,500,1
1992,1992,,H2IA04034,,5083,10
1992,1992,,H2ID01010,,24520,63
1992,1992,,H2ID01036,,500,2
1992,1992,,H2ID02034,C000880,86237,171
1992,1992,,H2ID02059,,8475,17
1992,1992,,H2IL00010,,21710,51
1992,1992,,H2IL01091,,750,2
1992,1992,,H2IL02073,,13100,33
1992,1992,,H2IL03030,,23620,47
1992,1992,,H2IL03055,,3915,11
1992,1992,,H2IL03089,,500,1
1992,1992,,H2IL04061,,23721,33
1992,1992,,H2IL04103,,989,10
1992,1992,,H2IL06025,,610,2
1992,1992,,H2IL08039,G000535,33220,57
1992,1992,,H2IL08047,,50100,75
1992,1992,,H2IL08062,,4500,8
1992,1992,,H2IL08070,,952,12
1992,1992,,H2IL09060,,22650,36
1992,1992,,H2IL09094,,200,1
1992,1992,,H2IL10035,,15150,25
1992,1992,,H2IL11025,,3636,10
1992,1992,,H2IL11058,,250,1
1992,1992,,H2IL11074,,1300,5
1992,1992,,H2IL12056,,1250,3
1992,1992,,H2IL13070,,11600,10
1992,1992,,H2IL13088,,700,2
1992,1992,,H2IL15034,E000282,2400,7
1992,1992,,H2IL15042,,1350,3
1992,1992,,H2IL16024,,3318,8
1992,1992,,H2IL19010,E000250,2050,5
1992,1992,,H2IL19051,,1150,4
1992,1992,,H2IL20026,D000563,32750,67
1992,1992,,H2IL20042,S000364,11535,28
1992,1992,,H2IN01081,,2250,5
1992,1992,,H2IN02071,,5850,10
1992,1992,,H2IN03087,,52975,92
1992,1992,,H2IN05025,B001203,29084,38
1992,1992,,H2IN06023,B001149,80780,199
1992,1992,,H2IN06106,,300,1
1992,1992,,H2IN08029,,7450,19
1992,1992,,H2IN09068,,1078,2
1992,1992,,H2IN09076,,28769,54
1992,1992,,H2KS01046,,950,3
1992,1992,,H2KS02085,,8474,18
1992,1992,,H2KS03067,,1000,3
1992,1992,,H2KS03075,,10350,11
1992,1992,,H2KS04040,,500,2
1992,1992,,H2KY01028,,27794,60
1992,1992,,H2KY01036,,1240,4
1992,1992,,H2KY02059,,5000,1
1992,1992,,H2KY02067,,1125,1
1992,1992,,H2KY03073,,1500,2
1992,1992,,H2KY03107,,18645,32
1992,1992,,H2KY04030,,17515,1
1992,1992,,H2KY04063,,91102,182
1992,1992,,H2KY05086,,24128,44
1992,1992,,H2KY06076,,89507,170
1992,1992,,H2KY06126,,9740,20
1992,1992,,H2KY07041,,250,1
1992,1992,,H2LA02024,,2100,3
1992,1992,,H2LA04012,,14060,17
1992,1992,,H2LA04038,H000067,1700,5
1992,1992,,H2LA04046,,15200,19
1992,1992,,H2LA04053,,42450,69
1992,1992,,H2LA07049,,3869,11
1992,1992,,H2MA01020,O000085,86079,199
1992,1992,,H2MA01038,,7850,21
1992,1992,,H2MA01046,,6950,22
1992,1992,,H2MA01160,,67780,185
1992,1992,,H2MA02028,,9750,21
1992,1992,,H2MA02036,,6250,18
1992,1992,,H2MA03018,,7632,7
1992,1992,,H2MA03026,,77726,175
1992,1992,,H2MA03034,,73967,156
1992,1992,,H2MA03042,,20800,7
1992,1992,,H2MA03059,W000818,14426,28
1992,1992,,H2MA03067,,500,1
1992,1992,,H2MA03083,,3610,6
1992,1992,,H2MA05047,,18350,39
1992,1992,,H2MA05054,M000627,57959,101
1992,1992,,H2MA05062,,121,2
1992,1992,,H2MA06029,,52810,145
1992,1992,,H2MA06037,,99450,185
1992,1992,,H2MA06052,,14094,19
1992,1992,,H2MA07027,,12375,36
1992,1992,,H2MA07043,,1500,2
1992,1992,,H2MA07068,,800,2
1992,1992,,H2MA09031,,4200,5
1992,1992,,H2MA09056,,2287,3
1992,1992,,H2MA10021,,11021,22
1992,1992,,H2MA10039,,39429,96
1992,1992,,H2MA11037,,11200,20
1992,1992,,H2MA11045,,40900,68
1992,1992,,H2MA11060,D000210,110200,133
1992,1992,,H2MD00024,,450,2
1992,1992,,H2MD01048,,4150,11
1992,1992,,H2MD01063,J000174,3350,8
1992,1992,,H2MD01105,,500,1
1992,1992,,H2MD02053,,5950,16
1992,1992,,H2MD03069,,3050,5
1992,1992,,H2MD04059,,25731,22
1992,1992,,H2MD04083,,6900,9
1992,1992,,H2MD04109,,2370,9
1992,1992,,H2MD04125,,200,1
1992,1992,,H2MD04141,,1571,6
1992,1992,,H2MD05098,,28220,82
1992,1992,,H2MD05155,H000874,100950,228
1992,1992,,H2MD05353,,700,2
1992,1992,,H2MD06054,B000208,12350,20
1992,1992,,H2MD06062,,3050,5
1992,1992,,H2MD08068,,21760,45
1992,1992,,H2ME00018,,1000,1
1992,1992,,H2ME01073,,23684,60
1992,1992,,H2ME01081,,2100,5
1992,1992,,H2MI01043,,7661,15
1992,1992,,H2MI01068,S001045,2500,5
1992,1992,,H2MI01076,,1224,2
1992,1992,,H2MI02066,H000676,3950,9
1992,1992,,H2MI02074,,450,2
1992,1992,,H2MI03080,,6350,18
1992,1992,,H2MI04021,S000597,59742,158
1992,1992,,H2MI04195,,1324,7
1992,1992,,H2MI05010,,35825,70
1992,1992,,H2MI05028,,6200,16
1992,1992,,H2MI05036,,5000,10
1992,1992,,H2MI05051,B000134,39293,93
1992,1992,,H2MI05069,,3650,8
1992,1992,,H2MI06034,,4855,8
1992,1992,,H2MI07057,,2850,7
1992,1992,,H2MI08022,,422,2
1992,1992,,H2MI08030,,3500,9
1992,1992,,H2MI08048,,26468,53
1992,1992,,H2MI08071,,11200,6
1992,1992,,H2MI09046,,31900,36
1992,1992,,H2MI09053,,44075,99
1992,1992,,H2MI10036,,4740,15
1992,1992,,H2MI11034,,12650,24
1992,1992,,H2MI11042,K000288,28379,48
1992,1992,,H2MI11059,,108825,218
1992,1992,,H2MI11067,,225,1
1992,1992,,H2MI12032,,32615,62
1992,1992,,H2MI13055,,58383,119
1992,1992,,H2MI13063,,6900,11
1992,1992,,H2MI13089,,1400,3
1992,1992,,H2MI17023,L000263,83910,170
1992,1992,,H2MN01025,,4000,13
1992,1992,,H2MN01074,,9900,18
1992,1992,,H2MN02064,,250,1
1992,1992,,H2MN02072,,114975,182
1992,1992,,H2MN03047,,2500,3
1992,1992,,H2MN04045,,2549,1
1992,1992,,H2MN05042,,2750,9
1992,1992,,H2MN06123,,1250,2
1992,1992,,H2MN07014,P000258,5000,16
1992,1992,,H2MN07030,,200,1
1992,1992,,H2MN07055,,1750,3
1992,1992,,H2MN08046,,11337,22
1992,1992,,H2MO00015,,33117,80
1992,1992,,H2MO01088,,13520,13
1992,1992,,H2MO01096,,463,2
1992,1992,,H2MO01104,,1800,3
1992,1992,,H2MO02029,,4750,10
1992,1992,,H2MO02052,,7029,7
1992,1992,,H2MO03076,,4706,8
1992,1992,,H2MO05154,,400,4
1992,1992,,H2MO05220,,35455,59
1992,1992,,H2MO05253,,850,4
1992,1992,,H2MO05261,,4238,12
1992,1992,,H2MO05279,,11350,27
1992,1992,,H2MO05295,,1000,1
1992,1992,,H2MO07051,,6300,17
1992,1992,,H2MO07069,,8625,21
1992,1992,,H2MO09032,,3259,5
1992,1992,,H2MO09057,,1704,7
1992,1992,,H2MO09107,,530,2
1992,1992,,H2MS01049,,89417,219
1992,1992,,H2MS05024,,42199,100
1992,1992,,H2MS05032,,14418,3
1992,1992,,H2NC01057,,640,2
1992,1992,,H2NC01065,C000494,30527,83
1992,1992,,H2NC01081,J000255,30950,53
1992,1992,,H2NC01115,,200,1
1992,1992,,H2NC02014,,250,1
1992,1992,,H2NC02022,,1600,7
1992,1992,,H2NC02121,,7662,33
1992,1992,,H2NC06049,,827,4
1992,1992,,H2NC08060,,700,2
1992,1992,,H2NC08078,,2650,7
1992,1992,,H2NC10025,,200,1
1992,1992,,H2NC11056,,4473,1
1992,1992,,H2NC12039,,10450,23
1992,1992,,H2NC12096,,2912,7
1992,1992,,H2ND00040,,10200,24
1992,1992,,H2ND00065,,2262,5
1992,1992,,H2ND00073,,5450,11
1992,1992,,H2NE01043,,1267,4
1992,1992,,H2NE03015,,2944,8
1992,1992,,H2NH01049,,48713,97
1992,1992,,H2NH01056,,30050,64
1992,1992,,H2NH01064,,1700,5
1992,1992,,H2NH01072,,11882,24
1992,1992,,H2NH02054,,8036,14
1992,1992,,H2NH02062,,13950,28
1992,1992,,H2NH02070,,3943,5
1992,1992,,H2NJ01047,,109999,170
1992,1992,,H2NJ01070,,6838,11
1992,1992,,H2NJ02037,L000554,14300,39
1992,1992,,H2NJ02078,,1130,10
1992,1992,,H2NJ03068,R000577,6000,13
1992,1992,,H2NJ04074,,11390,41
1992,1992,,H2NJ05105,,1000,1
1992,1992,,H2NJ05154,L000491,900,3
1992,1992,,H2NJ06046,,54950,59
1992,1992,,H2NJ06053,,59275,75
1992,1992,,H2NJ06111,,20000,4
1992,1992,,H2NJ07051,,600,2
1992,1992,,H2NJ07101,,3000,3
1992,1992,,H2NJ07119,F000349,136225,278
1992,1992,,H2NJ08059,,25750,29
1992,1992,,H2NJ08067,,2150,7
1992,1992,,H2NJ08091,,146508,294
1992,1992,,H2NJ08117,,1141,2
1992,1992,,H2NJ08125,,5900,19
1992,1992,,H2NJ09016,T000317,125099,172
1992,1992,,H2NJ09057,,2550,7
1992,1992,,H2NJ10055,,6962,12
1992,1992,,H2NJ10089,,2000,4
1992,1992,,H2NJ11038,,3300,5
1992,1992,,H2NJ11079,,644,3
1992,1992,,H2NJ12036,,11550,24
1992,1992,,H2NJ12044,,5500,21
1992,1992,,H2NJ13075,M000639,84200,150
1992,1992,,H2NJ13075,M001226,84200,150
1992,1992,,H2NJ16011,,18650,47
1992,1992,,H2NM01052,,3650,10
1992,1992,,H2NM01060,,250,1
1992,1992,,H2NM01078,,4100,10
1992,1992,,H2NV01108,,17830,36
1992,1992,,H2NV02031,,149923,285
1992,1992,,H2NV02148,,1750,4
1992,1992,,H2NV02171,,1000,1
1992,1992,,H2NY02057,L000155,32400,63
1992,1992,,H2NY03055,,95504,180
1992,1992,,H2NY03071,,2250,3
1992,1992,,H2NY03089,K000210,16150,31
1992,1992,,H2NY04046,,18500,22
1992,1992,,H2NY04079,,7500,13
1992,1992,,H2NY05043,,14427,2
1992,1992,,H2NY10068,,11900,28
1992,1992,,H2NY11017,T000326,23900,57
1992,1992,,H2NY12023,O000159,7125,18
1992,1992,,H2NY12072,,14200,19
1992,1992,,H2NY12080,,16400,20
1992,1992,,H2NY15042,,14240,15
1992,1992,,H2NY18046,,14,1
1992,1992,,H2NY20042,,2890,5
1992,1992,,H2NY20059,,19350,33
1992,1992,,H2NY21032,,30834,73
1992,1992,,H2NY22063,,15920,18
1992,1992,,H2NY23046,,5950,10
1992,1992,,H2NY24036,M000472,12478,33
1992,1992,,H2NY24044,,700,2
1992,1992,,H2NY25017,B000586,250,1
1992,1992,,H2NY26049,,5200,16
1992,1992,,H2NY26056,,7800,10
1992,1992,,H2NY26064,,200,1
1992,1992,,H2NY26072,,1718,12
1992,1992,,H2NY26080,H000627,46491,100
1992,1992,,H2NY26098,,2500,3
1992,1992,,H2NY26106,,1900,6
1992,1992,,H2NY28060,,1800,6
1992,1992,,H2NY28078,,29120,73
1992,1992,,H2OH01020,,250,1
1992,1992,,H2OH01046,,400,2
1992,1992,,H2OH01095,,37700,62
1992,1992,,H2OH03034,,3450,9
1992,1992,,H2OH03042,,7260,16
1992,1992,,H2OH04032,O000163,12550,28
1992,1992,,H2OH04107,,1394,6
1992,1992,,H2OH06045,,4654,8
1992,1992,,H2OH09031,K000009,11890,32
1992,1992,,H2OH09080,,6300,10
1992,1992,,H2OH10047,,126236,230
1992,1992,,H2OH10054,,2853,13
1992,1992,,H2OH10070,,3452,2
1992,1992,,H2OH10146,,1000,3
1992,1992,,H2OH11136,,2000,3
1992,1992,,H2OH12027,K000016,61950,110
1992,1992,,H2OH13033,B000944,550,2
1992,1992,,H2OH13116,,4400,5
1992,1992,,H2OH15038,,35334,66
1992,1992,,H2OH15046,P000555,37630,81
1992,1992,,H2OH15053,,7660,16
1992,1992,,H2OH19071,,29800,35
1992,1992,,H2OH19089,,94799,169
1992,1992,,H2OH19097,,107855,205
1992,1992,,H2OH19105,,38550,63
1992,1992,,H2OH19139,,50,1
1992,1992,,H2OH19162,,38648,57
1992,1992,,H2OH19170,,15210,23
1992,1992,,H2OH19196,,500,2
1992,1992,,H2OK01044,,1170,2
1992,1992,,H2OK01051,,103350,170
1992,1992,,H2OK02026,,5693,25
1992,1992,,H2OK02034,,6546,18
1992,1992,,H2OK02059,,1945,6
1992,1992,,H2OK03032,,450,2
1992,1992,,H2OK05045,I000047,15250,24
1992,1992,,H2OK05052,,1500,3
1992,1992,,H2OK05078,,200,1
1992,1992,,H2OK05086,,4800,13
1992,1992,,H2OK05094,,6490,22
1992,1992,,H2OK05102,,73569,123
1992,1992,,H2OR01042,,123956,269
1992,1992,,H2OR01059,,27050,54
1992,1992,,H2OR01067,,3000,4
1992,1992,,H2OR01075,,7950,18
1992,1992,,H2OR02016,S000606,45748,92
1992,1992,,H2OR02073,,1150,5
1992,1992,,H2OR05126,,1800,3
1992,1992,,H2PA01040,,5750,9
1992,1992,,H2PA02055,F000043,1000,1
1992,1992,,H2PA02063,,38100,54
1992,1992,,H2PA02089,,17975,33
1992,1992,,H2PA02105,,62795,130
1992,1992,,H2PA04010,B000644,30785,75
1992,1992,,H2PA04051,,250,1
1992,1992,,H2PA04085,,3810,10
1992,1992,,H2PA04093,K000270,2300,9
1992,1992,,H2PA05041,,5550,14
1992,1992,,H2PA06056,,130508,127
1992,1992,,H2PA06064,,2375,6
1992,1992,,H2PA06072,,4450,7
1992,1992,,H2PA06106,,2624,1
1992,1992,,H2PA07039,,2900,8
1992,1992,,H2PA07047,,600,2
1992,1992,,H2PA07062,,15148,16
1992,1992,,H2PA13052,,12050,17
1992,1992,,H2PA13078,,95310,180
1992,1992,,H2PA14050,,2775,8
1992,1992,,H2PA17012,G000121,7130,17
1992,1992,,H2PA17061,,2600,8
1992,1992,,H2PA18051,,8031,3
1992,1992,,H2PA18069,,2100,7
1992,1992,,H2PA18077,,39550,90
1992,1992,,H2PA18085,,900,1
1992,1992,,H2PA19026,,7397,14
1992,1992,,H2PA19034,,57765,87
1992,1992,,H2PA20065,M000212,4375,12
1992,1992,,H2PA21014,,17850,65
1992,1992,,H2PA21113,,2730,8
1992,1992,,H2PA22046,,6680,14
1992,1992,,H2PR00016,R000417,243331,662
1992,1992,,H2PR00024,,234775,534
1992,1992,,H2RI01038,,7300,15
1992,1992,,H2RI01053,,650,3
1992,1992,,H2RI02069,,600,1
1992,1992,,H2RI02085,,10000,20
1992,1992,,H2SC00012,,3000,5
1992,1992,,H2SC03024,,13400,35
1992,1992,,H2SC04022,I000023,71130,170
1992,1992,,H2SC04030,,2600,5
1992,1992,,H2SC04055,,1500,5
1992,1992,,H2SC04063,,3902,12
1992,1992,,H2SC05052,S000749,5450,11
1992,1992,,H2SC06019,,1500,3
1992,1992,,H2SC06043,,2025,6
1992,1992,,H2SC06050,,1450,6
1992,1992,,H2SC06084,,1050,3
1992,1992,,H2SD00027,,750,2
1992,1992,,H2TN03045,,1850,5
1992,1992,,H2TN03052,W000119,39474,90
1992,1992,,H2TN04027,C000754,29069,54
1992,1992,,H2TN04092,,1620,1
1992,1992,,H2TN05032,,4150,12
1992,1992,,H2TN06014,,64786,118
1992,1992,,H2TN06022,,1250,4
1992,1992,,H2TN06030,B001243,33942,58
1992,1992,,H2TN06048,,9750,14
1992,1992,,H2TN06055,,2350,6
1992,1992,,H2TN06105,,2800,6
1992,1992,,H2TN07038,C000503,3350,8
1992,1992,,H2TN07046,,3000,6
1992,1992,,H2TN07053,,13415,21
1992,1992,,H2TN07061,,5412,8
1992,1992,,H2TN09067,,250,1
1992,1992,,H2TN09083,,1500,6
1992,1992,,H2TX00015,J000126,28280,51
1992,1992,,H2TX00031,,147179,312
1992,1992,,H2TX02037,,850,3
1992,1992,,H2TX02045,,6646,5
1992,1992,,H2TX03118,J000174,29750,50
1992,1992,,H2TX03134,,1100,2
1992,1992,,H2TX03142,,5000,12
1992,1992,,H2TX04033,,1500,5
1992,1992,,H2TX04041,,3666,8
1992,1992,,H2TX05048,,38300,92
1992,1992,,H2TX05105,,3050,3
1992,1992,,H2TX06061,,557,3
1992,1992,,H2TX10055,,2500,5
1992,1992,,H2TX12036,,130522,215
1992,1992,,H2TX13034,,17257,33
1992,1992,,H2TX14032,,1250,11
1992,1992,,H2TX15021,,3666,7
1992,1992,,H2TX16011,,54450,119
1992,1992,,H2TX16110,,4644,18
1992,1992,,H2TX16136,,32850,82
1992,1992,,H2TX16144,,32875,80
1992,1992,,H2TX18058,,17245,44
1992,1992,,H2TX19023,,3250,6
1992,1992,,H2TX21037,,3000,9
1992,1992,,H2TX23025,,3250,6
1992,1992,,H2TX23058,B000617,16470,52
1992,1992,,H2TX24056,,50270,215
1992,1992,,H2TX24064,,4775,12
1992,1992,,H2TX25137,,14625,29
1992,1992,,H2TX27091,,10400,24
1992,1992,,H2TX28016,,1950,6
1992,1992,,H2TX29014,,87865,163
1992,1992,,H2TX29022,G000587,200,1
1992,1992,,H2TX29048,,4000,7
1992,1992,,H2TX29063,,83050,156
1992,1992,,H2TX29071,,1000,1
1992,1992,,H2TX29089,,1000,3
1992,1992,,H2TX30012,,1200,3
1992,1992,,H2TX30020,,3500,12
1992,1992,,H2UT01029,,250,1
1992,1992,,H2UT01037,,500,1
1992,1992,,H2UT01052,,2341,3
1992,1992,,H2UT02043,,72973,179
1992,1992,,H2UT02050,,5515,11
1992,1992,,H2UT02068,,5250,8
1992,1992,,H2UT02084,,11900,26
1992,1992,,H2UT02092,,101800,197
1992,1992,,H2UT02134,,6926,1
1992,1992,,H2UT03116,,750,2
1992,1992,,H2VA01017,B000229,7050,16
1992,1992,,H2VA01058,,4572,9
1992,1992,,H2VA03021,,13770,43
1992,1992,,H2VA03047,,1600,4
1992,1992,,H2VA04011,S000453,42984,83
1992,1992,,H2VA04029,,2612,4
1992,1992,,H2VA05018,,8300,11
1992,1992,,H2VA06115,G000289,30571,60
1992,1992,,H2VA06156,,200,1
1992,1992,,H2VA07048,,10638,3
1992,1992,,H2VA08046,,17165,31
1992,1992,,H2VA08053,,7316,20
1992,1992,,H2VA09036,,750,3
1992,1992,,H2VA09044,,7724,18
1992,1992,,H2VA10059,,53400,72
1992,1992,,H2VA11016,,935,2
1992,1992,,H2VA11073,,250,1
1992,1992,,H2VI00033,,2364,4
1992,1992,,H2VT00060,,17950,48
1992,1992,,H2WA00023,,80981,142
1992,1992,,H2WA01062,,500,1
1992,1992,,H2WA01088,,3920,10
1992,1992,,H2WA01096,,14785,31
1992,1992,,H2WA02011,,3,1
1992,1992,,H2WA02029,,1000,1
1992,1992,,H2WA02052,,6150,12
1992,1992,,H2WA02060,,500,2
1992,1992,,H2WA03043,,200,1
1992,1992,,H2WA04033,,2327,5
1992,1992,,H2WA04041,H000329,30100,57
1992,1992,,H2WA04058,,23646,45
1992,1992,,H2WA04066,,5927,17
1992,1992,,H2WA04074,,17350,30
1992,1992,,H2WA04082,,6574,13
1992,1992,,H2WA04090,I000026,6500,10
1992,1992,,H2WA05022,,3085,8
1992,1992,,H2WA06046,,900,3
1992,1992,,H2WA06061,,3287,9
1992,1992,,H2WA08075,D000549,82876,167
1992,1992,,H2WA08083,,36150,80
1992,1992,,H2WA08109,,741,9
1992,1992,,H2WA08117,,4570,8
1992,1992,,H2WA08125,,11073,11
1992,1992,,H2WA09024,,9865,20
1992,1992,,H2WA09032,,450,2
1992,1992,,H2WA09040,,500,1
1992,1992,,H2WA09057,,735,2
1992,1992,,H2WI01035,,18550,39
1992,1992,,H2WI02041,,15400,35
1992,1992,,H2WI02058,,1000,2
1992,1992,,H2WI05028,,27544,95
1992,1992,,H2WI05143,,82049,249
1992,1992,,H2WI05176,,23210,29
1992,1992,,H2WI05200,,1400,3
1992,1992,,H2WI06042,,20385,51
1992,1992,,H2WI07024,,2600,6
1992,1992,,H2WV01029,M000844,5850,10
1992,1992,,H2WV02019,,6188,13
1992,1992,,H2WV02084,,2050,5
1992,1992,,H2WV03025,W000654,16075,34
1992,1992,,H2WV03041,,15199,26
1992,1992,,H2WY00034,,32871,84
1992,1992,,H4AL01032,C000052,58950,145
1992,1992,,H4CA17021,F000030,4500,5
1992,1992,,H4CA23011,W000187,46356,103
1992,1992,,H4CT03017,,90930,160
1992,1992,,H4GA07135,,25700,55
1992,1992,,H4IA05078,,55457,130
1992,1992,,H4IL01022,,12710,31
1992,1992,,H4IL03028,,3651,3
1992,1992,,H4IL13043,,37500,79
1992,1992,,H4IL19032,,3400,6
1992,1992,,H4IN01012,V000108,5700,20
1992,1992,,H4KS03014,,750,3
1992,1992,,H4MA05027,,157700,316
1992,1992,,H4MD04014,,146614,293
1992,1992,,H4MI04035,,558,6
1992,1992,,H4MI05024,,20600,47
1992,1992,,H4NC06011,C000556,13740,41
1992,1992,,H4NJ11018,,26777,76
1992,1992,,H4NJ13022,S000097,68399,153
1992,1992,,H4NY01030,,49475,92
1992,1992,,H4NY15022,,5000,6
1992,1992,,H4NY20055,,11070,23
1992,1992,,H4NY30021,,3950,7
1992,1992,,H4OH02032,P000449,15400,17
1992,1992,,H4OH17071,T000350,18050,42
1992,1992,,H4OK01016,,3710,15
1992,1992,,H4PA07027,W000268,15271,32
1992,1992,,H4PA23016,,500,1
1992,1992,,H4TN04015,G000309,12100,32
1992,1992,,H4TX06117,B000213,31400,92
1992,1992,,H4TX19011,C000653,26181,84
1992,1992,,H4TX22023,D000217,10950,17
1992,1992,,H4TX26016,A000217,10500,28
1992,1992,,H4VA07010,,32653,1
1992,1992,,H4WA01084,,500,1
1992,1992,,H4WI04027,K000259,32433,63
1992,1992,,H6AK00045,Y000033,82422,183
1992,1992,,H6AL04023,,8000,16
1992,1992,,H6AL07059,,5900,12
1992,1992,,H6AL07075,,48424,202
1992,1992,,H6AR01023,,42470,92
1992,1992,,H6AR03029,,1450,10
1992,1992,,H6AR04019,,127975,240
1992,1992,,H6AZ01108,,74594,155
1992,1992,,H6AZ03112,S001044,49950,119
1992,1992,,H6AZ04110,K000352,209966,422
1992,1992,,H6CA02010,H000528,89690,250
1992,1992,,H6CA02143,,900,2
1992,1992,,H6CA06144,,921,1
1992,1992,,H6CA07043,M000725,13750,27
1992,1992,,H6CA08041,,39701,84
1992,1992,,H6CA09023,S000810,22300,31
1992,1992,,H6CA10013,,13460,29
1992,1992,,H6CA11011,,9050,11
1992,1992,,H6CA12035,,250,1
1992,1992,,H6CA13116,,3146,8
1992,1992,,H6CA16036,,48900,74
1992,1992,,H6CA19022,,2650,7
1992,1992,,H6CA20079,,500,1
1992,1992,,H6CA21028,G000021,79139,153
1992,1992,,H6CA21135,,51264,108
1992,1992,,H6CA22026,,13900,35
1992,1992,,H6CA23024,,240461,496
1992,1992,,H6CA24048,W000215,36842,58
1992,1992,,H6CA27124,,16958,38
1992,1992,,H6CA31092,,500,2
1992,1992,,H6CA36026,,26400,42
1992,1992,,H6CA39020,R000487,13546,46
1992,1992,,H6CA44038,,3600,12
1992,1992,,H6CO01034,,21375,41
1992,1992,,H6CO02081,,91130,219
1992,1992,,H6CO05076,H000444,6590,21
1992,1992,,H6FL02075,,300,1
1992,1992,,H6FL03016,,2125,11
1992,1992,,H6FL06035,Y000031,24800,56
1992,1992,,H6FL07033,,68350,111
1992,1992,,H6FL13031,,64425,124
1992,1992,,H6FL15044,,54035,113
1992,1992,,H6GA05217,L000287,14750,31
1992,1992,,H6GA06033,,64487,93
1992,1992,,H6GA09029,,1360,8
1992,1992,,H6GA10027,,250,1
1992,1992,,H6HI01113,,10222,27
1992,1992,,H6HI01121,A000014,35200,61
1992,1992,,H6HI02038,M000797,2200,5
1992,1992,,H6IA01015,L000169,27737,76
1992,1992,,H6IA04043,,9750,15
1992,1992,,H6IA06014,,10300,26
